"cov","out","day","data_type","lwr","pe","upr"
"Democrats in Congress","Democratic Supporters",47,"Effect of a one time 10 percentage point attention increase at day 0",2.54350697308815,2.94849316491574,3.1487295094645
"Democrats in Congress","Democratic Supporters",47,"Effect of a structural 10 percentage point attention increase at day 0",5.32419303087062,6.17799277339545,6.5889203812434
"Democrats in Congress","Democratic Supporters",48,"Effect of a one time 10 percentage point attention increase at day 0",2.5551470463258,2.96311073606591,3.1627572714966
"Democrats in Congress","Democratic Supporters",48,"Effect of a structural 10 percentage point attention increase at day 0",5.34259940867229,6.20151277948091,6.61092918100224
"Democrats in Congress","Democratic Supporters",49,"Effect of a one time 10 percentage point attention increase at day 0",2.56618300896139,2.97700527704991,3.17606655351811
"Democrats in Congress","Democratic Supporters",49,"Effect of a structural 10 percentage point attention increase at day 0",5.35994771432544,6.22377661445346,6.63170299589784
"Democrats in Congress","Democratic Supporters",50,"Effect of a one time 10 percentage point attention increase at day 0",2.57670863669817,2.99027052268171,3.18875202840909
"Democrats in Congress","Democratic Supporters",50,"Effect of a structural 10 percentage point attention increase at day 0",5.37636890655256,6.24491712021575,6.65137725094641
"Democrats in Congress","Democratic Supporters",51,"Effect of a one time 10 percentage point attention increase at day 0",2.58676679442975,3.00295384938007,3.20085621786177
"Democrats in Congress","Democratic Supporters",51,"Effect of a structural 10 percentage point attention increase at day 0",5.39197164623035,6.26504605223808,6.6700614700131
"Democrats in Congress","Democratic Supporters",52,"Effect of a one time 10 percentage point attention increase at day 0",2.59635385513703,3.01506024350303,3.21237943308108
"Democrats in Congress","Democratic Supporters",52,"Effect of a structural 10 percentage point attention increase at day 0",5.40681044290149,6.28422603140032,6.68781257082246
"Democrats in Congress","Democratic Supporters",53,"Effect of a one time 10 percentage point attention increase at day 0",2.6054519765758,3.02658118053603,3.22331300240476
"Democrats in Congress","Democratic Supporters",53,"Effect of a structural 10 percentage point attention increase at day 0",5.42089541554803,6.3024793984412,6.70464863838561
"Democrats in Congress","Democratic Supporters",54,"Effect of a one time 10 percentage point attention increase at day 0",2.61406192435197,3.03752408087551,3.23366900089774
"Democrats in Congress","Democratic Supporters",54,"Effect of a structural 10 percentage point attention increase at day 0",5.43422712571153,6.31981914474488,6.72058373784045
"Democrats in Congress","Democratic Supporters",55,"Effect of a one time 10 percentage point attention increase at day 0",2.62221460337884,3.04792299747445,3.24348765602469
"Democrats in Congress","Democratic Supporters",55,"Effect of a structural 10 percentage point attention increase at day 0",5.4468273629533,6.33627633654188,6.73565520448469
"Democrats in Congress","Democratic Supporters",56,"Effect of a one time 10 percentage point attention increase at day 0",2.62995829403375,3.05782744331973,3.25282242271488
"Democrats in Congress","Democratic Supporters",56,"Effect of a structural 10 percentage point attention increase at day 0",5.4587460443249,6.3519063892672,6.74992625948867
"Democrats in Congress","Democratic Supporters",57,"Effect of a one time 10 percentage point attention increase at day 0",2.63733647697842,3.06728247553921,3.26171867251174
"Democrats in Congress","Democratic Supporters",57,"Effect of a structural 10 percentage point attention increase at day 0",5.47004568906396,6.36677533574689,6.7634683547811
"Democrats in Congress","Democratic Supporters",58,"Effect of a one time 10 percentage point attention increase at day 0",2.64437388468166,3.07631607456571,3.2702023485349
"Democrats in Congress","Democratic Supporters",58,"Effect of a structural 10 percentage point attention increase at day 0",5.48077995550009,6.3809407927057,6.77634061228598
"Democrats in Congress","Democratic Supporters",59,"Effect of a one time 10 percentage point attention increase at day 0",2.65107780059713,3.08494022937792,3.27828346375978
"Democrats in Congress","Democratic Supporters",59,"Effect of a structural 10 percentage point attention increase at day 0",5.49098216737746,6.39444181733112,6.78858087960795
"Democrats in Congress","Democratic Supporters",60,"Effect of a one time 10 percentage point attention increase at day 0",2.65744981814375,3.09316140490073,3.28596832229897
"Democrats in Congress","Democratic Supporters",60,"Effect of a structural 10 percentage point attention increase at day 0",5.5006689347107,6.40730211738088,6.80021139561395
"Democrats in Congress","Attentive Public",1,"Effect of a one time 10 percentage point attention increase at day 0",0.04030329538108,0.0716585364936839,0.0947324136122973
"Democrats in Congress","Attentive Public",1,"Effect of a structural 10 percentage point attention increase at day 0",0.04030329538108,0.0716585364936839,0.0947324136122973
"Democrats in Congress","Attentive Public",2,"Effect of a one time 10 percentage point attention increase at day 0",0.127441766853729,0.180792747067815,0.222814313508213
"Democrats in Congress","Attentive Public",2,"Effect of a structural 10 percentage point attention increase at day 0",0.155482445645945,0.230648571152189,0.288723593535989
"Democrats in Congress","Attentive Public",3,"Effect of a one time 10 percentage point attention increase at day 0",0.195163516503771,0.258146748208546,0.321843218431435
"Democrats in Congress","Attentive Public",3,"Effect of a structural 10 percentage point attention increase at day 0",0.302390746358231,0.416932359716541,0.520491088536541
"Democrats in Congress","Attentive Public",4,"Effect of a one time 10 percentage point attention increase at day 0",0.252984671194026,0.341361539147532,0.415980394070208
"Democrats in Congress","Attentive Public",4,"Effect of a structural 10 percentage point attention increase at day 0",0.459162363554545,0.625034381521837,0.770022211393774
"Democrats in Congress","Attentive Public",5,"Effect of a one time 10 percentage point attention increase at day 0",0.30877523522104,0.41554002053663,0.512162045963139
"Democrats in Congress","Attentive Public",5,"Effect of a structural 10 percentage point attention increase at day 0",0.618597942791517,0.836735289664365,1.03077358599434
"Democrats in Congress","Attentive Public",6,"Effect of a one time 10 percentage point attention increase at day 0",0.313612512105688,0.435023333789235,0.538762421921031
"Democrats in Congress","Attentive Public",6,"Effect of a structural 10 percentage point attention increase at day 0",0.727063594743409,0.993671124651084,1.22674599386889
"Democrats in Congress","Attentive Public",7,"Effect of a one time 10 percentage point attention increase at day 0",0.309867622296078,0.439831060830081,0.549842767637868
"Democrats in Congress","Attentive Public",7,"Effect of a structural 10 percentage point attention increase at day 0",0.789277234167394,1.0946855775274,1.35814096554458
"Democrats in Congress","Attentive Public",8,"Effect of a one time 10 percentage point attention increase at day 0",0.343737313645667,0.48550240879105,0.603977671358188
"Democrats in Congress","Attentive Public",8,"Effect of a structural 10 percentage point attention increase at day 0",0.855030782616819,1.19470205448954,1.48391499239178
"Democrats in Congress","Attentive Public",9,"Effect of a one time 10 percentage point attention increase at day 0",0.396577597985523,0.552766544766125,0.678433108845027
"Democrats in Congress","Attentive Public",9,"Effect of a structural 10 percentage point attention increase at day 0",0.940735300876274,1.31362265660915,1.62358382790042
"Democrats in Congress","Attentive Public",10,"Effect of a one time 10 percentage point attention increase at day 0",0.455244545782333,0.625467013587699,0.761654542310721
"Democrats in Congress","Attentive Public",10,"Effect of a structural 10 percentage point attention increase at day 0",1.04483618529601,1.44954029309024,1.77980697855658
"Democrats in Congress","Attentive Public",11,"Effect of a one time 10 percentage point attention increase at day 0",0.509165477764721,0.696307227829013,0.843008087512189
"Democrats in Congress","Attentive Public",11,"Effect of a structural 10 percentage point attention increase at day 0",1.15598561483731,1.594114327718,1.94434572977202
"Democrats in Congress","Attentive Public",12,"Effect of a one time 10 percentage point attention increase at day 0",0.550817615659768,0.751274858437661,0.906438020178393
"Democrats in Congress","Attentive Public",12,"Effect of a structural 10 percentage point attention increase at day 0",1.25961210738811,1.72861853612251,2.09657434796721
"Democrats in Congress","Attentive Public",13,"Effect of a one time 10 percentage point attention increase at day 0",0.574630814268386,0.785795679853593,0.952030659834956
"Democrats in Congress","Attentive Public",13,"Effect of a structural 10 percentage point attention increase at day 0",1.34101407446191,1.83658392249906,2.22359259371246
"Democrats in Congress","Attentive Public",14,"Effect of a one time 10 percentage point attention increase at day 0",0.594823154938665,0.815532228654611,0.993243458361516
"Democrats in Congress","Attentive Public",14,"Effect of a structural 10 percentage point attention increase at day 0",1.40403417289408,1.9221813123406,2.32987968226145
"Democrats in Congress","Attentive Public",15,"Effect of a one time 10 percentage point attention increase at day 0",0.625275397807552,0.855459804724674,1.04135129504682
"Democrats in Congress","Attentive Public",15,"Effect of a structural 10 percentage point attention increase at day 0",1.46455201669081,2.002595094374,2.42899098303929
